Iteration	Q Value	Difference	G Value
538	-124.86595240917762	0.00024866201070494753	-1.0
539	-124.86570945405492	0.00024295512270100517	-1.0
540	-124.86546079696038	0.00024865709454502394	-1.0
541	-124.8652121423524	0.00024865460797229844	-1.0
542	-124.86496945183426	0.00024269051814940212	-1.0
543	-124.86472080213974	0.00024864969451243724	-1.0
544	-124.86447215493172	0.00024864720802497686	-1.0
545	-124.86422990884667	0.0002422460850510788	-1.0
546	-124.86398126654758	0.00024864229908416746	-1.0
547	-124.86373262673492	0.00024863981266776136	-1.0
548	-124.86348398940865	0.0002486373262655661	-1.0
549	-124.86324225604905	0.00024173335960142595	-1.0
550	-124.8629936236265	0.00024863242255435125	-1.0
551	-124.86274499369026	0.00024862993623742113	-1.0
552	-124.86250376986565	0.00024122382460234348	-1.0
553	-124.86225514482796	0.0002486250376989574	-1.0
554	-124.86201386983937	0.0002412749885820631	-1.0
555	-124.86177236099958	0.00024150883979245918	-1.0
556	-124.86152374327597	0.00024861772361362	-1.0
557	-124.86128200348716	0.00024173978880526192	-1.0
558	-124.86103339066713	0.00024861282003030283	-1.0
559	-124.86075205901973	0.00028133164740040684	-1.0
560	-124.86047075154858	0.0002813074711554009	-1.0
561	-124.86022214684105	0.0002486047075223041	-1.0
562	-124.85998116595071	0.00024098089033941505	-1.0
563	-124.85973256613906	0.00024859981165548106	-1.0
564	-124.85949160051378	0.00024096562528086451	-1.0
565	-124.85924300559778	0.0002485949160018208	-1.0
566	-124.85900205522384	0.00024095037393578878	-1.0
567	-124.85875346520329	0.00024859002054711254	-1.0
568	-124.85850487766864	0.00024858753465650807	-1.0
569	-124.85826419111987	0.00024068654876430173	-1.0
570	-124.85801560847796	0.00024858264191607304	-1.0
571	-124.85777493690205	0.00024067157590934585	-1.0
572	-124.85752635915267	0.00024857774937459	-1.0
573	-124.85727778388907	0.00024857526359767235	-1.0
574	-124.85703737584784	0.0002404080412361509	-1.0
575	-124.85678880547408	0.0002485703737562517	-1.0
576	-124.85654841212778	0.00024039334630288067	-1.0
577	-124.85629984664365	0.00024856548412799384	-1.0
578	-124.8560594679791	0.00024037866455728363	-1.0
579	-124.85581090738441	0.0002485605946844771	-1.0
580	-124.85557054338857	0.00024036399584304036	-1.0
581	-124.85532198768313	0.00024855570543991234	-1.0
582	-124.85508163834308	0.00024034934004646402	-1.0
583	-124.8548330875267	0.0002485508163800887	-1.0
584	-124.8545927525858	0.00024033494089792384	-1.0
585	-124.85434420665828	0.000248545927519217	-1.0
586	-124.85410413191829	0.0002400747399917691	-1.0
587	-124.85385559087698	0.00024854104131577515	-1.0
588	-124.85361552993339	0.0002400609435824208	-1.0
589	-124.8533669937781	0.0002485361552970744	-1.0
590	-124.85312694662002	0.00024004715807279808	-1.0
591	-124.85287841535056	0.00024853126946311477	-1.0
592	-124.85263813624006	0.0002402791104998414	-1.0
593	-124.8523896098587	0.0002485263813554184	-1.0
594	-124.85214934516384	0.00024026469486670976	-1.0
595	-124.85190082367039	0.00024852149344667396	-1.0
596	-124.85166032750696	0.0002404961634283609	-1.0
597	-124.85141181090368	0.00024851660327840364	-1.0
598	-124.85117132962681	0.0002404812768759257	-1.0
599	-124.85092281791351	0.0002485117132948744	-1.0
600	-124.85068210564995	0.00024071226356170428	-1.0
601	-124.8504335988289	0.0002485068210518193	-1.0
602	-124.85018509449291	0.0002485043359854444	-1.0
603	-124.84994482445684	0.0002402700360732979	-1.0
604	-124.8496963250086	0.00024849944824723025	-1.0
605	-124.84945607009028	0.00024025491831025647	-1.0
606	-124.84920757552958	0.00024849456070796805	-1.0
607	-124.8489673357164	0.0002402398131806649	-1.0
608	-124.84871884604304	0.00024848967335344696	-1.0
609	-124.84847035885458	0.0002484871884576023	-1.0
610	-124.848221874151	0.0002484847035901794	-1.0
611	-124.84798239200234	0.0002394821486575438	-1.0
612	-124.84773391217841	0.0002484798239237307	-1.0
613	-124.84749444338358	0.00023946879483105477	-1.0
614	-124.84724596843915	0.00024847494442781226	-1.0
615	-124.84699749597947	0.000248472459688287	-1.0
616	-124.84675804332298	0.00023945265648706027	-1.0
617	-124.84650957574254	0.0002484675804339531	-1.0
618	-124.84627013657641	0.00023943916613688998	-1.0
619	-124.84602167387504	0.00024846270136436033	-1.0
620	-124.84578249401484	0.00023917986020194348	-1.0
621	-124.84550534820644	0.00027714580839699465	-1.0
622	-124.84525689315296	0.00024845505348025654	-1.0
623	-124.84497221690238	0.0002846762505868128	-1.0
624	-124.84468731991365	0.00028489698873102043	-1.0
625	-124.84440220218505	0.0002851177285947415	-1.0
626	-124.84411661812496	0.0002855840600943793	-1.0
627	-124.84386817695878	0.0002484411661782815	-1.0
628	-124.84361973827701	0.0002484386817656059	-1.0
629	-124.84338199332473	0.00023774495228678916	-1.0
630	-124.84313355950479	0.0002484338199337799	-1.0
631	-124.8428851281692	0.0002484313355921586	-1.0
632	-124.84264788891329	0.0002372392559095715	-1.0
633	-124.8423994624344	0.0002484264788904511	-1.0
634	-124.84216223388023	0.00023722855416963284	-1.0
635	-124.84191381225789	0.00024842162234506304	-1.0
636	-124.84166539311977	0.00024841913811712857	-1.0
637	-124.84141697646584	0.00024841665393182666	-1.0
638	-124.84118042282296	0.00023655364287833436	-1.0
639	-124.84093201101874	0.0002484118042218597	-1.0
640	-124.84069546769841	0.00023654332032663206	-1.0
641	-124.84044706074373	0.000248406954682423	-1.0
642	-124.8402102819456	0.0002367787981256697	-1.0
643	-124.83996187984279	0.00024840210281240616	-1.0
644	-124.8397251116076	0.00023676823518314905	-1.0
645	-124.8394767143565	0.00024839725111291955	-1.0
646	-124.83922831958935	0.00024839476714078046	-1.0
647	-124.83899156427974	0.0002367553096149777	-1.0
648	-124.8387431743641	0.0002483899156402458	-1.0
649	-124.83849478693236	0.000248387431739161	-1.0
650	-124.83825804454334	0.00023674238902060551	-1.0
651	-124.83800966196289	0.0002483825804517892	-1.0
652	-124.83772338615016	0.0002862758127264442	-1.0
653	-124.83743713393274	0.000286252217421179	-1.0
654	-124.8371887595614	0.0002483743713384001	-1.0
655	-124.8369403876738	0.0002483718875936347	-1.0
656	-124.83670439569048	0.00023599198333101867	-1.0
657	-124.83646816593425	0.0002362297562257254	-1.0
658	-124.8362198012526	0.0002483646816529017	-1.0
659	-124.83597143905459	0.0002483621980076123	-1.0
660	-124.83573522225657	0.00023621679801522077	-1.0
661	-124.83544717209642	0.0002880501601509877	-1.0
662	-124.8351988176247	0.000248354471722223	-1.0
663	-124.83496289946487	0.00023591815983081688	-1.0
664	-124.83471454983588	0.00024834962898978574	-1.0
665	-124.83447839598315	0.0002361538527253515	-1.0
666	-124.8342300511992	0.00024834478395519	-1.0
667	-124.83399366215073	0.00023638904846734476	-1.0
668	-124.83374532221411	0.0002483399366184358	-1.0
669	-124.8335086982228	0.00023662399131296752	-1.0
670	-124.83326036313582	0.0002483350869795231	-1.0
671	-124.83301203053219	0.00024833260363266163	-1.0
672	-124.83276370041189	0.000248330120300011	-1.0
673	-124.83252733839309	0.00023636201879639884	-1.0
674	-124.83224147816986	0.0002858602232294061	-1.0
675	-124.83199315575509	0.0002483224147766805	-1.0
676	-124.83174483582353	0.0002483199315577167	-1.0
677	-124.83150901900184	0.0002358168216858303	-1.0
678	-124.83126070391165	0.00024831509018952147	-1.0
679	-124.83102489745812	0.0002358064535314952	-1.0
680	-124.83077658720914	0.00024831024897764564	-1.0
681	-124.83052827944327	0.0002483077658723687	-1.0
682	-124.83029224000809	0.00023603943517969128	-1.0
683	-124.8300559633669	0.00023627664118919256	-1.0
684	-124.82980766280727	0.00024830055963320774	-1.0
685	-124.82957090588346	0.00023675692381175395	-1.0
686	-124.8293226101744	0.00024829570905637866	-1.0
687	-124.8290743169483	0.0002482932261074211	-1.0
688	-124.82883757471633	0.0002367422319622392	-1.0
689	-124.82858928634059	0.00024828837574375484	-1.0
690	-124.82834100044772	0.00024828589286585157	-1.0
691	-124.82810427289976	0.00023672754795711626	-1.0
692	-124.82785599185704	0.000248281042729559	-1.0
693	-124.82760771329711	0.00024827855992271	-1.0
694	-124.82737075476024	0.00023695853687399904	-1.0
695	-124.8271224810527	0.00024827370754110234	-1.0
696	-124.82688528954901	0.0002371915036860628	-1.0
697	-124.82663702069611	0.0002482688528999688	-1.0
698	-124.8263887543259	0.00024826637020680664	-1.0
699	-124.82615157861551	0.00023717571039583163	-1.0
700	-124.82590331709972	0.0002482615157930468	-1.0
701	-124.82566590915822	0.00023740794149773592	-1.0
702	-124.82541765249913	0.0002482566590913393	-1.0
703	-124.8251693983226	0.00024825417652607484	-1.0
704	-124.82493200703635	0.000237391286248112	-1.0
705	-124.82468375771629	0.0002482493200659519	-1.0
706	-124.82443551087871	0.0002482468375717417	-1.0
707	-124.82419830180618	0.00023720907253732548	-1.0
708	-124.82395005982316	0.0002482419830158733	-1.0
709	-124.82371286528561	0.00023719453754722508	-1.0
710	-124.82346462815696	0.00024823712865895686	-1.0
711	-124.82322720252489	0.00023742563206496925	-1.0
712	-124.82297897025286	0.00024823227202830367	-1.0
713	-124.82274155962868	0.0002374106241802565	-1.0
714	-124.82249333221309	0.00024822741559660244	-1.0
715	-124.82224510727977	0.00024822493331555506	-1.0
716	-124.82200771378305	0.00023739349671814125	-1.0
717	-124.82175949370591	0.0002482200771396492	-1.0
718	-124.8215221147089	0.0002373789970135931	-1.0
719	-124.82127389948775	0.0002482152211484845	-1.0
720	-124.82102568674875	0.0002482127389953348	-1.0
721	-124.82078807902275	0.00023760772600667224	-1.0
722	-124.82053987114196	0.00024820788078727674	-1.0
723	-124.82029166574326	0.0002482053987051813	-1.0
724	-124.82005456702892	0.00023709871433652552	-1.0
725	-124.81980636648325	0.00024820054566987437	-1.0
726	-124.81955816841959	0.00024819806365883323	-1.0
727	-124.81932133187945	0.00023683654013950672	-1.0
728	-124.81907313866613	0.0002481932133235887	-1.0
729	-124.81883631559981	0.00023682306631656047	-1.0
730	-124.81858812723665	0.0002481883631588744	-1.0
731	-124.81835131739348	0.0002368098431730914	-1.0
732	-124.8181031338803	0.0002481835131789012	-1.0
733	-124.81783067830818	0.00027245557211585947	-1.0
734	-124.81758250000141	0.0002481783067764809	-1.0
735	-124.8173343241764	0.0002481758250070243	-1.0
736	-124.81708615083316	0.0002481733432375677	-1.0
737	-124.81684980596874	0.00023634486441892477	-1.0
738	-124.81660163747068	0.0002481684980608634	-1.0
739	-124.8163534714543	0.0002481660163766719	-1.0
740	-124.81610530791959	0.00024816353472090213	-1.0
741	-124.8158692272657	0.00023608065389169042	-1.0
742	-124.81562106857342	0.00024815869227268195	-1.0
743	-124.81537291236273	0.00024815621068796645	-1.0
744	-124.81513709304727	0.00023581931546345913	-1.0
745	-124.81488894167634	0.0002481513709255978	-1.0
746	-124.81465288925173	0.0002360524246114437	-1.0
747	-124.81440474272284	0.0002481465288894924	-1.0
748	-124.81415659867541	0.0002481440474326746	-1.0
749	-124.81392080707806	0.00023579159734765653	-1.0
750	-124.81367266787	0.0002481392080682099	-1.0
751	-124.81343664267811	0.00023602519188159476	-1.0
752	-124.81318850831168	0.0002481343664300084	-1.0
753	-124.81295225002249	0.00023625828919193737	-1.0
754	-124.81270412049999	0.00024812952250385933	-1.0
755	-124.81245599345878	0.00024812704120336093	-1.0
756	-124.81220786889885	0.00024812455993128424	-1.0
757	-124.81197162849811	0.00023624040073855213	-1.0
758	-124.81172350878182	0.00024811971628935225	-1.0
759	-124.81148728168361	0.0002362270982132486	-1.0
760	-124.8112391668108	0.0002481148728179505	-1.0
761	-124.81099105441912	0.0002481123916737715	-1.0
762	-124.81074294450858	0.0002481099105438034	-1.0
763	-124.81050722707413	0.00023571743444961157	-1.0
764	-124.81025912200185	0.0002481050722735745	-1.0
765	-124.81002366276347	0.00023545923838241833	-1.0
766	-124.80977556252684	0.0002481002366323537	-1.0
767	-124.80952746477121	0.00024809775563028325	-1.0
768	-124.80929202032465	0.00023544444655954067	-1.0
769	-124.80904392740445	0.0002480929202022253	-1.0
770	-124.80880824965475	0.00023567774969990296	-1.0
771	-124.80856016157225	0.0002480880825004306	-1.0
772	-124.80831207597063	0.00024808560161204696	-1.0
773	-124.80806399284987	0.0002480831207662959	-1.0
774	-124.80782857846282	0.00023541438704910433	-1.0
775	-124.80758050017704	0.00024807828577877444	-1.0
776	-124.80734509845716	0.00023540171987690428	-1.0
777	-124.80709702500617	0.00024807345099020495	-1.0
778	-124.80686139023162	0.00023563477455468274	-1.0
779	-124.80661332161772	0.000248068613899477	-1.0
780	-124.80636525548451	0.00024806613321004534	-1.0
781	-124.80612963621766	0.00023561926684578793	-1.0
782	-124.8058815749213	0.0002480612963609019	-1.0
783	-124.80563351610556	0.00024805881574252453	-1.0
784	-124.80538545977039	0.0002480563351667797	-1.0
785	-124.80515010396694	0.00023535580345424023	-1.0
786	-124.80490205246589	0.0002480515010461204	-1.0
787	-124.80465400344536	0.000248049020527219	-1.0
788	-124.80441890848655	0.00023509495881057774	-1.0
789	-124.80417086429748	0.00024804418907820036	-1.0
790	-124.8039352905	0.00023557379748240237	-1.0
791	-124.80368725114708	0.00024803935291117796	-1.0
792	-124.80343921427458	0.0002480368725059634	-1.0
793	-124.80319117988243	0.0002480343921433814	-1.0
794	-124.80295586975582	0.00023531012661237583	-1.0
795	-124.80270784019713	0.00024802955869063226	-1.0
796	-124.80245981311873	0.00024802707839910454	-1.0
797	-124.8022117885206	0.00024802459813599853	-1.0
798	-124.80197674203974	0.00023504648085292956	-1.0
799	-124.80172872227232	0.00024801976742594434	-1.0
800	-124.8014807049851	0.00024801728721968175	-1.0
801	-124.80124591929018	0.0002347856949143079	-1.0
802	-124.80099790683099	0.0002480124591954791	-1.0
803	-124.80076288774383	0.00023501908715672926	-1.0
804	-124.80051488011495	0.00024800762888332883	-1.0
805	-124.80026687496614	0.00024800514880496394	-1.0
806	-124.80003211615731	0.00023475880882983802	-1.0
807	-124.79978411583615	0.00024800032116445436	-1.0
808	-124.79954912315318	0.00023499268296234277	-1.0
809	-124.79930112766195	0.0002479954912359972	-1.0
810	-124.79906590160344	0.00023522605850700984	-1.0
811	-124.79881791094442	0.0002479906590195924	-1.0
812	-124.79856992276531	0.00024798817911175774	-1.0
813	-124.79832193706608	0.0002479856992323448	-1.0
814	-124.79808672846998	0.00023520859609504896	-1.0
815	-124.7978387476027	0.00024798086728594626	-1.0
816	-124.79760355191476	0.00023519568793517465	-1.0
817	-124.79735557587924	0.0002479760355242888	-1.0
818	-124.79710760232348	0.0002479735557585627	-1.0
819	-124.79685963124746	0.00024797107602125834	-1.0
820	-124.79662494456224	0.0002346866852178664	-1.0
821	-124.7963769783128	0.00024796624944656287	-1.0
822	-124.79614254931384	0.0002344289989508752	-1.0
823	-124.79589458788836	0.00024796142548666467	-1.0
824	-124.79564662894248	0.000247958945877258	-1.0
825	-124.79541221434533	0.0002344145971449052	-1.0
826	-124.79516426022319	0.00024795412214473345	-1.0
827	-124.79492961207326	0.00023464814992735228	-1.0
828	-124.79468166277714	0.0002479492961242613	-1.0
829	-124.79443371596051	0.00024794681662854146	-1.0
830	-124.79418577162335	0.0002479443371612433	-1.0
831	-124.79395138631016	0.00023438531319186495	-1.0
832	-124.79370344679629	0.0002479395138692553	-1.0
833	-124.79346907377513	0.00023437302115780767	-1.0
834	-124.7932211390844	0.00024793469073358665	-1.0
835	-124.79298653276344	0.0002346063209586191	-1.0
836	-124.79273860289811	0.00024792986532418126	-1.0
837	-124.79249067551208	0.0002479273860274134	-1.0
838	-124.79225608431626	0.0002345911958201441	-1.0
839	-124.79200816175542	0.00024792256084538167	-1.0
840	-124.7917602416738	0.00024792008161966805	-1.0
841	-124.79151232407138	0.00024791760242237615	-1.0
842	-124.79127799582868	0.00023432824269775665	-1.0
843	-124.79103008304872	0.0002479127799546177	-1.0
844	-124.7907821727479	0.00024791030082838006	-1.0
845	-124.79054810485154	0.00023406789635771474	-1.0
846	-124.79030019937049	0.00024790548104647314	-1.0
847	-124.79006565253441	0.00023454683608292726	-1.0
848	-124.78981775187788	0.0002479006565323516	-1.0
849	-124.78956985370036	0.0002478981775198008	-1.0
850	-124.78933532213368	0.00023453156667585517	-1.0
851	-124.78908742878046	0.0002478933532188421	-1.0
852	-124.78883953790617	0.00024789087429155643	-1.0
853	-124.78859583533705	0.00024370256912220611	-1.0
854	-124.78834794937869	0.0002478859583590065	-1.0
855	-124.7881000658992	0.00024788347948856426	-1.0
856	-124.78785218489854	0.0002478810006607546	-1.0
857	-124.78760920432104	0.00024298057749660984	-1.0
858	-124.78736620113611	0.0002430031849343095	-1.0
859	-124.7871183274741	0.0002478736620048494	-1.0
860	-124.7868753041505	0.00024302332360548462	-1.0
861	-124.78662743539746	0.0002478687530356183	-1.0
862	-124.78637956912311	0.00024786627434991715	-1.0
863	-124.7861475130337	0.00023205608941623268	-1.0
864	-124.78589965155857	0.000247861475131117	-1.0
865	-124.78565179256205	0.00024785899651647014	-1.0
866	-124.78540393604412	0.000247856517930245	-1.0
867	-124.7851723861013	0.0002315499428249268	-1.0
868	-124.78492453437744	0.00024785172385577425	-1.0
869	-124.78469299412035	0.000231540257090046	-1.0
870	-124.78444514719041	0.0002478469299376229	-1.0
871	-124.78421361686149	0.00023153032891798375	-1.0
872	-124.78396577472533	0.00024784213616158013	-1.0
873	-124.78373400879849	0.0002317659268413763	-1.0
874	-124.7834861714584	0.0002478373400833789	-1.0
875	-124.78325417018964	0.00023200126877043203	-1.0
876	-124.78300633764793	0.00024783254170301916	-1.0
877	-124.78277410153619	0.00023223611174216785	-1.0
878	-124.78252627379517	0.000247827741020501	-1.0
879	-124.78227844853244	0.0002478252627327038	-1.0
880	-124.7820399990486	0.00023844948383100473	-1.0
881	-124.78180152125553	0.00023847779307573092	-1.0
882	-124.78155370324032	0.0002478180152110099	-1.0
883	-124.78132215579136	0.00023154744896203283	-1.0
884	-124.7810743425698	0.0002478132215628648	-1.0
885	-124.78082653182636	0.000247810743431387	-1.0
886	-124.78059475234448	0.00023177948187935726	-1.0
887	-124.78034694639696	0.000247805947523716	-1.0
888	-124.78011493306394	0.00023201333301869909	-1.0
889	-124.77986713191461	0.0002478011493280974	-1.0
890	-124.7796346397511	0.00023249216351928226	-1.0
891	-124.7793868434047	0.00024779634640026416	-1.0
892	-124.77913904953625	0.0002477938684393166	-1.0
893	-124.77889125814576	0.0002477913904925799	-1.0
894	-124.77865878373827	0.0002324744074968521	-1.0
895	-124.77841099715043	0.00024778658783475294	-1.0
896	-124.77816321304046	0.0002477841099732814	-1.0
897	-124.7779312447356	0.00023196830485971986	-1.0
898	-124.77768346542315	0.00024777931244557294	-1.0
899	-124.7774356885885	0.00024777683465515565	-1.0
900	-124.77718791423162	0.0002477743568789492	-1.0
901	-124.77695645358479	0.0002314606468303282	-1.0
902	-124.77670868402025	0.00024776956453820276	-1.0
903	-124.77647748018622	0.00023120383403352207	-1.0
904	-124.77624579399706	0.00023168618915292427	-1.0
905	-124.77599803153912	0.00024776245794555507	-1.0
906	-124.77576655315804	0.0002314783810817289	-1.0
907	-124.7755187954925	0.00024775766553375433	-1.0
908	-124.77528683829958	0.00023195719292345984	-1.0
909	-124.77503908543119	0.000247752868389739	-1.0
910	-124.77479133504033	0.0002477503908551171	-1.0
911	-124.77454358712698	0.0002477479133489169	-1.0
912	-124.77431189280613	0.0002316943208597877	-1.0
913	-124.7740799630468	0.0002319297593231795	-1.0
914	-124.77383222224717	0.000247740799636631	-1.0
915	-124.77358448392495	0.0002477383222156959	-1.0
916	-124.77335232410364	0.00023215982130864177	-1.0
917	-124.7731045905804	0.0002477335232384803	-1.0
918	-124.7728568595345	0.00024773104590281037	-1.0
919	-124.77262471555588	0.00023214397862147962	-1.0
920	-124.77237698930873	0.0002477262471529684	-1.0
921	-124.77214563417212	0.0002313551366057709	-1.0
922	-124.77189791271577	0.0002477214563469943	-1.0
923	-124.77165019373665	0.0002477189791250112	-1.0
924	-124.77140247723472	0.0002477165019314498	-1.0
925	-124.77117127393677	0.0002312032979432388	-1.0
926	-124.77092356222403	0.00024771171274551307	-1.0
927	-124.7706758529884	0.00024770923562300595	-1.0
928	-124.77044491039653	0.00023094259186962063	-1.0
929	-124.77019720594743	0.0002477044491087099	-1.0
930	-124.76994950397537	0.0002477019720572571	-1.0
931	-124.76971882133839	0.0002306826369817827	-1.0
932	-124.76947485488492	0.0002439664534676922	-1.0
933	-124.76922716013637	0.00024769474855190765	-1.0
934	-124.76899648782907	0.00023067230729623134	-1.0
935	-124.76874879786419	0.00024768996487978256	-1.0
936	-124.76851832110154	0.00023047676265264272	-1.0
937	-124.76827063591833	0.000247685183211388	-1.0
938	-124.76803968072572	0.0002309551926060749	-1.0
939	-124.76779200032891	0.0002476803968107788	-1.0
940	-124.76754432240891	0.0002476779200009105	-1.0
941	-124.76729664696569	0.0002476754432194639	-1.0
942	-124.76706570969512	0.00023093727057243996	-1.0
943	-124.76681803903801	0.0002476706571030718	-1.0
944	-124.76657037085762	0.00024766818039267946	-1.0
945	-124.76632270515391	0.00024766570371070884	-1.0
946	-124.76607504192685	0.00024766322705715993	-1.0
947	-124.7658448607044	0.0002301812224487776	-1.0
948	-124.7655972022558	0.0002476584486004185	-1.0
949	-124.76536727795276	0.0002299243030421394	-1.0
950	-124.76511962427999	0.00024765367277268524	-1.0
951	-124.7648889758722	0.00023064840779341012	-1.0
952	-124.76464132698244	0.00024764888975425947	-1.0
953	-124.76441020122077	0.00023112576167250154	-1.0
954	-124.76416255711875	0.00024764410201782994	-1.0
955	-124.76391491549317	0.00024764162557744385	-1.0
956	-124.7636838061011	0.00023110939207526826	-1.0
957	-124.76343616926304	0.00024763683805417713	-1.0
958	-124.76318853490135	0.00024763436169905617	-1.0
959	-124.762940903016	0.0002476318853439352	-1.0
960	-124.76271005761542	0.00023084540057993763	-1.0
961	-124.76246243051484	0.0002476271005775743	-1.0
962	-124.76221480589054	0.0002476246243077185	-1.0
963	-124.76198422166021	0.00023058423032296105	-1.0
964	-124.761736601818	0.00024761984221299826	-1.0
965	-124.76148898445199	0.0002476173660141967	-1.0
966	-124.7612584155711	0.0002305688808803552	-1.0
967	-124.76101080298695	0.000247612584161061	-1.0
968	-124.76076319287891	0.00024761010803331374	-1.0
969	-124.76052717774363	0.00023601513528603846	-1.0
970	-124.76027957247184	0.0002476052717810262	-1.0
971	-124.7600495025526	0.00023006991924034992	-1.0
972	-124.75980190205757	0.00024760049502958736	-1.0
973	-124.75955430403856	0.0002475980190155269	-1.0
974	-124.75932418866768	0.00023011537088279965	-1.0
975	-124.7590765954258	0.000247593241880395	-1.0
976	-124.75884643238216	0.0002301630436392088	-1.0
977	-124.75859884391784	0.00024758846431893744	-1.0
978	-124.7583512579294	0.0002475859884327747	-1.0
979	-124.75812105007927	0.00023020785013727618	-1.0
980	-124.75787346886877	0.0002475812105018349	-1.0
981	-124.75762589013408	0.0002475787346867264	-1.0
982	-124.75737831387518	0.00024757625890003965	-1.0
983	-124.75714837055835	0.00022994331682468783	-1.0
984	-124.75690079907464	0.0002475714837117948	-1.0
985	-124.75665323006665	0.0002475690079961623	-1.0
986	-124.75640566353435	0.0002475665322947407	-1.0
987	-124.75617622950413	0.00022943403021713493	-1.0
988	-124.75592866774184	0.00024756176229345783	-1.0
989	-124.75569924686666	0.0002294208751862925	-1.0
990	-124.75545168987419	0.00024755699246270524	-1.0
991	-124.75520413535729	0.00024755451690339214	-1.0
992	-124.75497472968033	0.0002294056769613917	-1.0
993	-124.75472717993303	0.0002475497473000132	-1.0
994	-124.75447963266123	0.00024754727179754354	-1.0
995	-124.75425048718543	0.00022914547579944156	-1.0
996	-124.75400294468056	0.0002475425048658053	-1.0
997	-124.75376809483036	0.00023484985020161275	-1.0
998	-124.75352055714941	0.0002475376809485397	-1.0
999	-124.75329166120999	0.00022889593942920783	-1.0
1000	-124.75304412829337	0.00024753291661738785	-1.0
1001	-124.75281548950883	0.00022863878453449615	-1.0
1002	-124.75258685984967	0.00022862965916203848	-1.0
1003	-124.75233933398107	0.0002475258686018833	-1.0
1004	-124.75211071572845	0.00022861825262054936	-1.0
1005	-124.7518631946213	0.000247521107155535	-1.0
1006	-124.75163483300473	0.00022836161656414333	-1.0
1007	-124.7513873166564	0.00024751634832398395	-1.0
1008	-124.7511589661855	0.00022835047090552507	-1.0
1009	-124.75092386505567	0.00023510112983160525	-1.0
1010	-124.75069575854265	0.00022810651302052065	-1.0
1011	-124.75044825158506	0.0002475069575922362	-1.0
1012	-124.75022009108105	0.00022816050400820131	-1.0
1013	-124.74997258888014	0.0002475022009065242	-1.0
1014	-124.74974461969427	0.00022796918587175696	-1.0
1015	-124.74949712224807	0.000247497446196121	-1.0
1016	-124.74926891966243	0.00022820258564593132	-1.0
1017	-124.74902142697323	0.00024749268919777023	-1.0
1018	-124.74879323668861	0.000228190284616403	-1.0
1019	-124.74854574875624	0.0002474879323699497	-1.0
1020	-124.74831757076441	0.00022817799182917042	-1.0
1021	-124.74806451391042	0.0002530568539924616	-1.0
